"","Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Previous.qualification..grade.","Nacionality","Admission.grade","Displaced","Educational.special.needs","Debtor","Gender","Scholarship.holder","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..approved.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..approved.","Unemployment.rate","Target"
"2718",1,1,9670,1,NA,133.1,41,NA,0,0,0,0,0,7,7,6,6,11.1,"Graduate"
"2719",NA,1,9500,1,1,NA,1,132.5,1,0,0,0,0,8,7,8,NA,10.8,"Graduate"
"2720",1,4,9085,1,1,138,1,123.3,1,0,NA,0,1,NA,6,6,6,12.4,"Graduate"
"2721",1,2,9085,1,1,141,1,128.9,1,0,0,0,1,6,6,6,6,8.9,"Graduate"
"2722",1,2,9147,1,1,129,1,128.3,1,0,0,0,0,5,3,5,4,NA,"Enrolled"
"2723",1,1,NA,1,NA,127,1,100,NA,0,0,0,0,6,4,6,3,13.9,"Enrolled"
"2724",1,2,9147,1,NA,133,1,120.1,NA,0,0,0,1,5,2,5,NA,13.9,"Dropout"
"2725",1,1,9500,1,1,100,1,160,1,0,0,0,1,8,6,8,6,10.8,"Graduate"
"2726",1,1,NA,1,1,NA,1,NA,1,0,0,0,0,5,1,5,2,12.7,"Enrolled"
"2727",1,NA,9085,1,39,150,NA,150,1,0,0,0,0,6,5,6,6,16.2,"Graduate"
"2728",1,2,9500,1,1,129,1,124,1,0,0,0,1,8,7,NA,7,10.8,"Graduate"
"2729",1,NA,9085,1,1,130,1,NA,0,0,0,0,0,6,6,6,5,11.1,"Enrolled"
"2730",1,1,9130,1,1,133,1,120.4,1,0,0,0,0,5,4,5,5,9.4,"Graduate"
"2731",1,1,9238,1,NA,NA,1,131.6,0,0,NA,0,0,6,6,6,NA,11.1,"Graduate"
"2732",1,1,9238,1,1,107,1,104.2,1,0,0,NA,0,6,6,6,6,11.1,"Graduate"
"2733",1,1,9500,1,1,NA,1,122,1,0,0,0,NA,8,7,8,7,12.7,"Enrolled"
"2734",1,2,9238,1,1,118,NA,110.7,1,1,NA,0,0,6,2,6,3,12.7,"Enrolled"
"2735",1,4,9773,NA,1,136,1,121.7,1,0,0,0,1,6,5,6,5,NA,"Graduate"
"2736",1,1,9500,NA,1,125,1,126,1,0,1,0,0,7,6,7,6,7.6,"Graduate"
"2737",1,4,9500,1,1,137,1,128.4,1,NA,0,0,1,7,7,8,8,13.9,"Graduate"
"2738",1,NA,9130,1,1,144,1,134.9,1,0,NA,NA,0,6,6,6,NA,15.5,"Dropout"
"2739",1,2,9147,1,1,146,1,143.9,0,0,0,0,0,5,NA,5,5,NA,"Graduate"
"2740",1,NA,9085,1,1,145,NA,145,1,0,0,NA,NA,5,4,5,NA,10.8,"Graduate"
"2741",1,2,9070,1,1,126,1,132,1,NA,0,0,1,6,6,6,6,10.8,"Graduate"
"2742",1,1,8014,0,1,141,1,136.1,0,0,0,0,0,6,6,6,6,NA,"Graduate"
"2743",1,1,9238,NA,NA,141,1,138.9,0,0,0,0,0,6,6,6,6,NA,"Graduate"
"2744",1,1,9238,NA,1,133.1,1,102,1,0,0,0,NA,6,6,6,6,11.1,"Graduate"
"2745",1,1,9254,1,1,133.1,1,123,0,0,1,NA,1,6,6,6,5,13.9,"Dropout"
"2746",1,2,9853,1,1,127,1,NA,1,0,0,0,0,6,6,6,6,7.6,"Graduate"
"2747",NA,1,NA,1,NA,106,1,102.2,1,0,1,NA,0,NA,7,8,6,11.1,"Enrolled"
"2748",NA,1,9003,1,1,130,1,105.3,0,0,NA,1,0,6,0,6,0,16.2,"Dropout"
"2749",2,1,9991,NA,1,110,1,130,0,0,0,1,0,4,0,5,0,12.7,"Dropout"
"2750",2,1,9991,0,1,150,1,122.5,0,0,0,1,0,5,4,NA,5,7.6,"Dropout"
"2751",1,NA,NA,1,1,160,1,112,0,0,0,1,0,5,NA,5,0,9.4,"Dropout"
"2752",1,1,9670,1,12,170,1,NA,0,0,0,1,1,6,6,6,6,15.5,"Graduate"
"2753",2,1,8014,0,19,133.1,1,149.5,0,0,0,NA,NA,6,0,5,0,NA,"Dropout"
"2754",1,1,NA,0,1,120,1,141,0,0,0,1,1,10,NA,10,10,10.8,"Graduate"
"2755",1,1,9991,0,40,130,1,130,0,0,0,1,0,10,NA,10,5,8.9,"Dropout"
"2756",1,1,9238,1,40,130,NA,130,0,0,0,1,0,16,15,11,9,15.5,"Graduate"
"2757",NA,2,9147,NA,1,120,1,104,0,0,0,1,0,NA,1,5,1,10.8,"Dropout"
"2758",1,1,9085,1,39,110,1,110,0,0,NA,1,0,6,0,6,0,13.9,"Dropout"
"2759",1,1,9003,1,39,120,1,120,0,0,NA,1,NA,6,0,6,0,15.5,"Enrolled"
"2760",1,1,NA,1,39,130,NA,130,0,0,0,1,0,6,4,NA,4,12.4,"Enrolled"
"2761",NA,1,9500,1,NA,NA,1,NA,1,NA,0,1,0,7,6,8,7,11.1,"Dropout"
"2762",1,NA,8014,0,1,120,NA,100,0,0,0,0,0,9,8,7,NA,12.7,"Enrolled"
"2763",1,1,8014,0,19,100,1,111,1,0,0,0,1,6,3,6,3,7.6,"Enrolled"
"2764",1,NA,8014,0,3,133.1,1,130,0,0,0,0,0,11,10,NA,7,7.6,"Graduate"
"2765",1,1,9991,0,1,NA,1,130.1,0,0,0,0,0,5,3,5,3,10.8,"Enrolled"
"2766",1,4,9500,1,1,145,1,NA,1,0,0,0,0,8,8,8,8,9.4,"Graduate"
"2767",NA,1,9500,1,3,130,1,130,1,0,0,0,0,8,7,8,7,12.7,"Graduate"
"2768",6,3,8014,0,NA,115,NA,115,0,0,0,0,0,5,0,5,0,10.8,"Dropout"
"2769",1,1,9147,1,1,124,1,126.8,1,0,0,NA,0,5,5,5,5,15.5,"Graduate"
"2770",1,1,9500,1,NA,124,1,116.7,1,NA,0,0,1,7,0,7,1,15.5,"Dropout"
"2771",1,6,9556,1,1,134,1,128.5,1,0,0,0,1,NA,7,8,8,12.7,"Graduate"
"2772",1,NA,9500,1,1,NA,1,127.5,1,0,0,0,NA,8,8,8,NA,9.4,"Graduate"
"2773",1,1,NA,1,NA,124,1,117.5,1,0,0,NA,0,8,5,8,5,9.4,"Enrolled"
"2774",1,3,9500,1,1,136,1,148.8,1,0,0,0,1,8,8,8,8,NA,"Graduate"
"2775",1,4,9500,1,NA,126,NA,120.2,0,0,0,0,1,7,5,7,NA,12.4,"Enrolled"
"2776",1,4,9500,1,1,142,1,127.3,1,0,0,0,0,8,7,8,NA,10.8,"Graduate"
"2777",NA,2,171,1,1,141,1,136.1,1,NA,0,0,1,0,NA,0,0,12.7,"Enrolled"
"2778",NA,2,9670,1,NA,129,1,122.4,1,NA,0,NA,0,5,4,6,5,12.7,"Enrolled"
"2779",1,0,9003,NA,3,130,1,130,1,0,0,0,0,17,NA,12,12,15.5,"Graduate"
"2780",1,2,9238,1,1,136,1,121.7,1,0,0,NA,1,6,5,6,5,13.9,"Graduate"
"2781",1,3,9500,1,1,137,1,NA,1,0,0,0,1,7,7,8,8,NA,"Graduate"
"2782",1,NA,9853,1,1,125,1,129.2,1,0,1,0,0,6,3,6,1,10.8,"Dropout"
"2783",1,1,9773,1,1,119,1,105,1,0,0,0,0,6,3,6,2,16.2,"Enrolled"
"2784",NA,1,9238,1,1,NA,1,129.9,1,0,0,0,0,6,5,6,6,10.8,"Enrolled"
"2785",1,1,9070,1,1,152,1,136.3,0,0,0,0,1,6,6,6,6,13.9,"Graduate"
"2786",1,1,8014,0,1,125,1,114.9,0,0,0,0,0,NA,11,NA,7,9.4,"Graduate"
"2787",NA,1,9773,1,NA,133.1,1,102,NA,0,0,1,0,6,3,6,1,NA,"Dropout"
"2788",1,3,9670,1,1,120,1,111.3,1,0,0,1,0,5,3,5,4,9.4,"Enrolled"
"2789",1,1,9670,1,1,148,1,130.9,NA,0,1,1,0,6,0,6,0,10.8,"Dropout"
"2790",NA,1,171,1,1,133.1,1,100,0,0,1,1,1,0,0,0,0,15.5,"Dropout"
"2791",1,1,9147,1,1,115,NA,112.9,1,0,0,1,0,5,NA,5,1,9.4,"Dropout"
"2792",1,1,9085,1,1,120,1,112.7,0,0,0,1,0,6,6,6,6,11.1,"Graduate"
"2793",4,1,8014,0,1,133.1,1,143,0,NA,0,NA,0,9,8,7,7,12.7,"Graduate"
"2794",1,1,171,1,1,168,1,155.1,1,0,1,1,1,0,0,0,0,12.7,"Graduate"
"2795",4,1,9991,NA,1,130,1,127.6,0,NA,0,1,0,5,0,5,0,7.6,"Enrolled"
"2796",2,1,9500,1,38,133.1,1,146.6,0,0,0,1,0,7,7,8,8,NA,"Graduate"
"2797",1,1,9500,1,1,137,1,141,0,0,0,1,0,7,0,8,0,12.4,"Dropout"
"2798",1,2,9670,1,1,123,1,120.6,1,0,0,1,NA,6,6,6,5,8.9,"Graduate"
"2799",1,1,9500,1,1,150,NA,110,1,NA,0,1,1,14,14,14,14,9.4,"Graduate"
"2800",1,1,9119,1,1,120,1,108.6,0,0,0,1,NA,7,5,7,3,15.5,"Dropout"
"2801",1,1,9254,1,1,145,1,134.9,1,0,0,NA,0,6,6,NA,6,12.4,"Graduate"
"2802",1,1,9130,1,39,120,NA,NA,1,0,0,0,NA,6,0,6,0,12.4,"Dropout"
"2803",1,1,9773,1,1,142,1,141.3,0,0,0,0,NA,6,6,6,6,13.9,"Graduate"
"2804",1,3,9085,1,1,147,NA,135.6,1,0,0,0,0,6,6,6,6,13.9,"Graduate"
"2805",1,1,9238,1,1,125,1,NA,1,0,0,NA,1,6,6,6,6,12.4,"Graduate"
"2806",1,4,9500,NA,1,126,1,125,NA,0,0,NA,NA,7,6,8,6,12.4,"Graduate"
"2807",1,2,9773,1,1,132,24,119.1,1,NA,0,0,1,6,5,6,6,9.4,"Graduate"
"2808",NA,1,9670,1,1,122,1,126.6,NA,0,0,0,0,6,6,6,6,11.1,"Enrolled"
"2809",1,NA,9773,1,1,123,1,NA,0,0,0,0,1,6,6,6,6,12.4,"Graduate"
"2810",1,3,9500,1,NA,126,1,120.1,1,0,0,0,0,7,4,7,6,12.4,"Enrolled"
"2811",1,1,9853,1,1,128,1,124.9,0,0,0,0,NA,6,6,6,6,12.7,"Graduate"
"2812",1,1,9500,1,1,100,1,114,1,0,1,0,0,7,NA,7,5,7.6,"Dropout"
"2813",1,5,9500,1,1,140,1,131.1,1,0,0,0,0,7,7,NA,8,11.1,"Graduate"
"2814",1,1,9238,1,1,NA,1,129.3,0,0,1,0,1,NA,NA,NA,NA,10.8,"Graduate"
"2815",1,1,171,1,1,143,1,129.7,1,0,0,0,NA,0,0,0,0,13.9,"Graduate"
"2816",1,1,9238,1,1,132,1,120.8,0,NA,0,0,NA,6,5,6,6,15.5,"Graduate"
"2817",NA,NA,NA,1,1,130,1,135,0,0,0,0,0,7,6,7,6,7.6,"Graduate"
"2818",1,1,9147,1,1,129,1,117.8,0,0,NA,0,1,5,4,5,4,10.8,"Enrolled"
"2819",2,1,NA,0,3,124.4,1,NA,0,0,0,0,0,10,9,7,7,7.6,"Graduate"
"2820",1,1,9773,1,1,127,1,117.6,1,0,0,0,0,6,0,6,3,16.2,"Enrolled"
"2821",1,6,9500,1,NA,144,1,130.8,1,0,0,0,0,8,7,8,7,12.7,"Graduate"
"2822",1,5,NA,1,1,121,1,111.9,1,NA,0,0,NA,NA,0,5,0,12.7,"Dropout"
"2823",1,1,9238,1,1,150,1,145.9,0,0,0,0,1,6,NA,NA,6,13.9,"Graduate"
"2824",1,1,9670,1,1,115,1,109.1,1,0,0,0,1,6,6,6,5,12.4,"Enrolled"
"2825",1,5,9500,1,1,125,1,120.3,1,0,0,0,0,7,5,7,5,13.9,"Enrolled"
"2826",1,1,9130,1,1,117,NA,113.5,1,0,0,0,0,NA,6,6,4,8.9,"Dropout"
"2827",1,2,9670,1,1,121,1,135.4,1,0,0,NA,1,6,6,6,5,8.9,"Graduate"
"2828",2,1,9991,0,1,NA,1,130.2,0,0,0,0,1,5,4,5,2,16.2,"Graduate"
"2829",1,2,9070,NA,1,129,1,136.4,1,0,0,NA,0,NA,NA,6,6,7.6,"Enrolled"
"2830",1,1,171,1,1,NA,1,126.9,1,0,0,0,0,0,0,0,0,12.7,"Dropout"
"2831",1,5,9147,1,1,131,1,119.8,1,0,0,0,0,5,5,5,4,8.9,"Graduate"
"2832",1,3,9147,1,1,137,1,124.4,1,0,0,0,0,5,5,5,4,11.1,"Enrolled"
"2833",2,1,NA,1,1,150,1,120,0,0,NA,NA,0,6,6,6,6,11.1,"Enrolled"
"2834",1,NA,9670,NA,1,117,1,111.8,0,0,NA,0,0,5,3,5,2,7.6,"Enrolled"
"2835",1,NA,NA,1,1,133.1,1,130,1,0,0,0,0,6,NA,6,5,13.9,"Graduate"
"2836",2,1,9147,NA,1,130,1,138,0,0,0,0,0,15,NA,13,NA,7.6,"Graduate"
"2837",2,1,9991,0,1,110,1,114.6,1,0,0,0,0,5,0,5,0,7.6,"Dropout"
"2838",2,2,9147,1,1,NA,1,108,0,0,0,0,0,5,3,5,5,9.4,"Enrolled"
"2839",1,1,9991,0,1,140,1,140,0,0,0,0,0,NA,0,5,0,15.5,"Dropout"
"2840",1,2,9085,1,1,148,1,NA,1,0,0,0,0,6,6,6,NA,8.9,"Graduate"
"2841",1,1,9085,1,1,130,NA,110,0,0,0,0,NA,6,3,6,2,NA,"Enrolled"
"2842",2,1,9003,1,1,140,1,104.8,0,0,0,NA,0,19,19,13,13,15.5,"Graduate"
"2843",2,1,9070,1,1,160,1,126.5,0,NA,0,0,1,6,6,6,5,13.9,"Graduate"
"2844",4,1,9991,0,1,130,1,118.1,0,0,1,0,NA,5,NA,5,0,12.7,"Dropout"
"2845",2,1,9991,0,1,120,1,119.9,0,0,0,0,0,5,2,5,3,12.7,"Enrolled"
"2846",1,1,9003,1,39,160,1,160,1,0,0,0,0,6,6,6,6,12.4,"Graduate"
"2847",2,2,9556,1,12,NA,1,100.5,0,0,0,0,NA,3,1,2,0,11.1,"Dropout"
"2848",2,NA,9773,NA,19,133.1,1,110,0,0,0,0,0,5,0,4,0,15.5,"Dropout"
"2849",2,1,NA,1,1,100,1,100,1,0,0,0,0,15,13,13,NA,15.5,"Dropout"
"2850",NA,1,NA,1,39,140,NA,140,1,0,0,0,0,6,4,NA,5,13.9,"Graduate"
"2851",NA,2,9773,NA,NA,109,1,109,1,0,NA,0,0,6,0,6,0,8.9,"Dropout"
"2852",1,3,9773,1,1,130,NA,120.9,1,0,1,0,0,6,NA,6,6,8.9,"Graduate"
"2853",1,1,NA,1,42,130,1,125.8,NA,0,1,0,0,13,11,11,11,8.9,"Graduate"
"2854",1,3,NA,1,1,164,1,161.2,1,NA,NA,0,0,6,NA,6,NA,NA,"Graduate"
"2855",1,1,9500,1,1,125,1,122,1,NA,1,NA,0,7,0,8,0,11.1,"Dropout"
"2856",1,NA,9500,1,1,137,1,127.9,1,0,0,0,1,7,5,7,7,11.1,"Dropout"
"2857",1,1,9773,1,1,133,1,135.8,1,0,0,0,NA,6,6,6,6,NA,"Graduate"
"2858",1,1,NA,1,1,163,1,149.7,NA,0,0,0,1,0,0,0,0,13.9,"Dropout"
"2859",1,2,9670,1,1,160,1,137.3,1,0,0,0,0,6,5,6,5,12.7,"Graduate"
"2860",4,NA,8014,0,12,133.1,1,106,1,0,NA,0,0,6,5,6,NA,7.6,"Enrolled"
"2861",4,1,9238,1,NA,120,1,110,NA,0,1,NA,0,6,NA,6,4,13.9,"Graduate"
"2862",1,1,9085,1,1,140,1,146.4,0,0,NA,0,0,5,5,NA,5,NA,"Graduate"
"2863",2,1,8014,0,1,140,1,121,0,0,0,0,0,6,6,6,6,10.8,"Graduate"
"2864",1,1,9853,1,1,140,1,125.2,0,0,1,0,0,21,21,19,19,12.4,"Graduate"
"2865",1,2,9773,1,1,NA,1,119.6,1,0,0,0,1,6,5,6,5,7.6,"Dropout"
"2866",4,1,9147,1,1,NA,1,142.8,NA,0,0,0,0,NA,5,5,5,7.6,"Graduate"
"2867",2,1,8014,NA,19,133.1,1,123.5,0,0,0,0,0,1,NA,6,0,10.8,"Dropout"
"2868",1,1,9003,1,19,133.1,1,100,0,0,0,0,0,6,6,6,4,13.9,"Graduate"
"2869",2,1,9147,1,1,110,1,140,0,0,NA,0,0,5,4,5,5,NA,"Enrolled"
"2870",2,1,9991,0,19,NA,1,150.3,0,NA,0,0,0,5,5,5,5,7.6,"Graduate"
"2871",1,1,171,1,3,116,1,128.2,0,0,0,0,0,17,17,17,NA,11.1,"Graduate"
"2872",2,1,9500,1,1,110,1,114.3,0,0,0,0,0,7,0,NA,0,10.8,"Dropout"
"2873",NA,1,9991,0,NA,NA,1,117.3,NA,0,0,0,NA,10,6,10,9,7.6,"Enrolled"
"2874",5,NA,NA,1,NA,120,1,120,0,0,0,0,0,15,13,15,13,NA,"Graduate"
"2875",2,1,9991,0,12,133.1,1,NA,1,0,0,0,0,5,0,5,0,7.6,"Dropout"
"2876",1,1,9147,1,1,160,1,118,0,0,0,0,0,15,15,13,12,8.9,"Enrolled"
"2877",1,1,9556,NA,1,133.1,6,169.2,NA,0,1,0,NA,NA,0,5,0,12.4,"Dropout"
"2878",1,1,8014,0,1,120,1,106.8,0,0,0,0,0,6,5,NA,4,13.9,"Enrolled"
"2879",2,1,9853,NA,1,133.1,1,100,0,0,0,0,0,12,11,13,8,12.7,"Dropout"
"2880",NA,1,8014,NA,1,NA,1,144.5,0,0,0,0,0,6,4,6,3,16.2,"Dropout"
"2881",NA,1,8014,0,19,133.1,1,134.5,0,0,0,0,1,NA,5,6,4,12.4,"Graduate"
"2882",NA,1,9238,1,NA,122,1,114.3,1,0,0,0,NA,10,8,7,NA,9.4,"Enrolled"
"2883",2,1,9991,NA,1,133.1,1,113.4,0,NA,0,0,0,NA,1,5,2,12.4,"Dropout"
"2884",2,1,8014,0,1,140,1,128,0,0,0,0,1,6,6,NA,6,8.9,"Graduate"
"2885",1,1,9003,NA,3,120,1,120,0,0,0,0,0,13,13,12,12,15.5,"Graduate"
"2886",1,1,8014,0,2,130,1,147.5,0,0,0,0,0,11,NA,8,8,12.7,"Graduate"
"2887",2,1,NA,0,1,120,1,120.7,0,0,0,0,0,5,5,5,5,7.6,"Graduate"
"2888",NA,1,9853,1,1,153,NA,153.7,0,0,0,0,1,NA,NA,6,6,NA,"Graduate"
"2889",1,1,9238,1,1,131,1,121.9,0,0,0,0,1,6,6,6,6,16.2,"Graduate"
"2890",1,NA,9670,NA,1,126,1,NA,1,0,0,0,1,6,6,6,5,8.9,"Graduate"
"2891",2,1,8014,0,12,110,1,NA,NA,0,0,0,0,8,NA,6,6,7.6,"Graduate"
"2892",1,1,9991,0,1,NA,1,154,0,0,0,0,0,5,0,NA,0,12.4,"Dropout"
"2893",1,2,9670,1,1,131,1,NA,1,0,0,0,1,6,6,6,6,8.9,"Graduate"
"2894",2,1,8014,0,1,130,1,130,0,NA,0,0,0,12,9,7,6,9.4,"Dropout"
"2895",1,NA,9853,1,1,122,1,NA,1,0,NA,0,0,6,6,NA,5,7.6,"Graduate"
"2896",2,1,8014,NA,1,151,1,152.4,NA,0,0,0,0,6,NA,6,6,10.8,"Graduate"
"2897",1,1,9991,0,1,120,1,147.8,0,NA,0,0,0,5,4,5,5,13.9,"Enrolled"
"2898",1,1,9500,1,1,136,1,100,0,0,0,0,0,7,7,8,8,13.9,"Graduate"
"2899",1,6,9500,1,1,140,1,129,1,0,0,0,0,8,7,8,7,12.7,"Graduate"
"2900",1,2,171,1,1,131,NA,148.9,1,0,0,0,NA,0,0,0,0,9.4,"Graduate"
"2901",2,1,9991,0,2,120,1,120,0,0,0,0,0,12,11,12,NA,9.4,"Enrolled"
"2902",2,1,8014,0,3,170,1,NA,0,0,0,0,NA,5,0,6,0,9.4,"Dropout"
"2903",2,NA,9556,1,1,100,6,130,0,0,0,0,0,7,7,8,8,12.7,"Graduate"
"2904",1,1,9238,1,NA,116,1,119.2,1,NA,0,0,NA,6,6,NA,6,NA,"Graduate"
"2905",1,1,8014,0,1,133.1,1,129,0,0,0,0,0,6,4,6,NA,16.2,"Dropout"
"2906",1,1,9773,NA,1,136,1,132.5,NA,0,0,0,0,6,6,6,6,10.8,"Graduate"
"2907",4,2,8014,0,1,160,1,115,0,0,0,0,1,NA,6,6,NA,10.8,"Graduate"
"2908",2,4,9500,1,1,140,1,128,0,0,0,0,1,7,6,7,6,7.6,"Graduate"
"2909",1,1,9085,1,1,130,1,125.1,0,0,0,NA,NA,9,8,7,7,7.6,"Graduate"
"2910",NA,NA,9003,1,1,140,1,140,1,0,1,0,0,6,NA,6,4,12.4,"Dropout"
"2911",1,2,9773,1,1,123,1,120.9,1,0,0,0,0,NA,0,6,0,13.9,"Dropout"
"2912",1,6,9500,NA,1,143,1,135.3,1,0,0,0,0,8,8,8,8,9.4,"Graduate"
"2913",1,4,9085,1,1,133.1,1,125.2,0,0,0,0,0,6,0,6,0,NA,"Dropout"
"2914",1,2,9238,1,1,136,1,135.7,1,0,0,0,0,6,6,6,6,7.6,"Graduate"
"2915",6,2,9147,1,1,133.1,1,NA,0,0,NA,0,0,5,0,5,0,9.4,"Dropout"
"2916",6,1,8014,0,1,133.1,NA,119,0,0,0,0,1,6,NA,6,5,10.8,"Enrolled"
"2917",NA,1,8014,0,3,110,1,110,0,0,0,0,0,13,12,10,10,16.2,"Graduate"
"2918",1,1,9500,1,1,118,1,115.2,1,NA,0,0,0,7,6,8,7,11.1,"Graduate"
"2919",1,1,9991,0,2,110,1,112.9,0,0,NA,0,0,15,14,NA,12,9.4,"Dropout"
"2920",NA,1,9003,1,19,133.1,1,119.4,0,0,1,0,0,6,NA,6,0,NA,"Dropout"
"2921",1,1,171,1,1,162,NA,152.9,1,0,0,0,1,0,0,NA,0,12.4,"Graduate"
"2922",1,1,8014,0,1,155,NA,117.5,0,0,0,NA,0,6,4,6,0,NA,"Enrolled"
"2923",2,1,9238,1,19,133.1,1,98.5,0,0,0,0,0,6,6,6,5,NA,"Dropout"
"2924",1,1,NA,1,1,150,1,108,0,NA,0,0,0,5,1,NA,0,7.6,"Dropout"
"2925",2,1,9500,1,1,NA,1,120,0,0,0,NA,1,8,NA,8,7,NA,"Graduate"
"2926",1,1,9773,1,1,154,1,150.2,0,0,0,0,1,6,6,6,6,16.2,"Graduate"
"2927",1,1,NA,NA,39,140,1,139.2,0,0,1,0,0,6,6,6,6,NA,"Graduate"
"2928",1,1,9147,1,1,158,1,130,1,0,0,0,0,5,4,5,5,7.6,"Graduate"
"2929",1,1,171,1,1,122,NA,115.7,1,0,0,0,0,0,0,NA,0,NA,"Dropout"
"2930",1,3,9500,1,1,136,1,127,1,0,0,0,0,8,1,8,1,9.4,"Enrolled"
"2931",NA,1,9991,0,9,133.1,NA,118.1,1,0,0,0,0,5,0,5,2,7.6,"Dropout"
"2932",1,1,9130,1,1,132,1,119.1,1,0,1,0,0,NA,1,NA,0,10.8,"Dropout"
"2933",NA,1,9991,0,1,130,1,111.9,0,0,NA,0,0,5,0,5,NA,12.7,"Dropout"
"2934",1,6,9500,1,1,144,1,130.5,NA,0,0,0,0,8,7,NA,7,NA,"Graduate"
"2935",2,1,8014,0,12,133.1,NA,135,0,0,0,0,0,6,0,6,0,7.6,"Dropout"
"2936",NA,1,9773,1,1,133.1,22,130,0,NA,1,0,0,6,1,6,4,7.6,"Dropout"
"2937",1,1,9085,NA,1,150,1,150,1,0,0,0,0,6,0,NA,0,10.8,"Dropout"
"2938",1,5,9853,1,1,150,NA,150.2,1,0,0,0,0,6,4,5,0,9.4,"Dropout"
"2939",2,1,9991,0,1,110,1,127.1,0,0,0,0,0,5,4,5,4,7.6,"Enrolled"
"2940",1,1,8014,NA,NA,100,1,107.5,0,0,0,0,0,2,0,6,0,12.7,"Dropout"
"2941",4,1,NA,NA,3,100,1,130,0,NA,0,0,NA,6,5,6,6,9.4,"Graduate"
"2942",2,2,9556,1,1,133.1,105,NA,1,NA,0,0,0,7,7,8,8,NA,"Enrolled"
"2943",NA,1,171,1,1,145,1,160.1,0,0,0,0,1,12,12,NA,11,8.9,"Graduate"
"2944",1,1,9003,NA,1,NA,1,140,0,0,0,0,0,12,6,12,11,15.5,"Graduate"
"2945",1,4,9500,1,1,118,1,110.7,1,0,0,0,0,7,7,8,NA,12.4,"Graduate"
"2946",NA,NA,9853,1,1,133.1,1,138.3,0,0,0,0,0,7,4,7,3,11.1,"Dropout"
"2947",1,1,9853,1,39,150,1,150,0,0,0,0,0,6,0,6,0,12.4,"Dropout"
"2948",1,6,9670,1,NA,113,1,112.3,0,0,0,0,0,6,6,6,6,11.1,"Graduate"
"2949",1,6,NA,1,1,136,NA,122,0,0,0,0,0,6,6,6,6,7.6,"Graduate"
"2950",1,1,9085,1,1,140,1,NA,1,0,0,0,0,6,3,6,1,12.4,"Dropout"
"2951",2,1,NA,1,1,131,1,118.4,0,0,NA,0,0,6,6,6,5,13.9,"Graduate"
"2952",1,NA,9085,1,1,138,1,128.7,1,0,0,0,0,6,6,NA,6,8.9,"Graduate"
"2953",2,2,9670,NA,1,100,1,100,0,0,0,0,0,5,NA,5,NA,NA,"Enrolled"
"2954",1,1,171,1,1,140,1,100.8,0,1,0,0,0,0,0,0,0,16.2,"Dropout"
"2955",4,1,9238,1,1,120,1,125.5,1,0,0,0,1,6,6,6,5,12.7,"Graduate"
"2956",1,1,NA,1,1,139,1,124,1,0,0,0,0,0,0,NA,0,7.6,"Graduate"
"2957",1,1,9500,1,3,130,1,130,0,0,0,0,0,7,0,7,0,16.2,"Dropout"
"2958",2,1,8014,NA,3,110,1,160.5,0,0,NA,0,0,11,11,8,8,13.9,"Graduate"
"2959",NA,1,9853,1,19,133.1,1,100,NA,NA,0,0,0,6,NA,6,2,NA,"Dropout"
"2960",NA,NA,9254,1,1,133.1,1,103,0,0,0,0,0,6,6,6,6,10.8,"Graduate"
"2961",1,1,9670,1,1,133.1,1,103,NA,0,0,0,1,6,4,6,6,10.8,"Graduate"
"2962",1,NA,9500,1,1,NA,1,131.5,1,0,0,0,0,8,7,NA,7,10.8,"Graduate"
"2963",1,3,9070,1,1,134,1,121.4,0,0,NA,0,0,6,2,6,1,9.4,"Dropout"
"2964",2,1,9991,0,3,160,1,137.3,0,NA,0,0,0,5,NA,5,4,9.4,"Graduate"
"2965",1,1,9070,1,1,124,NA,138.4,1,0,NA,0,1,6,6,6,6,NA,"Dropout"
"2966",1,1,9147,1,1,137,1,131.1,1,0,1,NA,NA,5,5,5,5,8.9,"Graduate"
"2967",1,1,9500,1,1,157,1,NA,0,0,0,0,0,7,7,8,8,NA,"Graduate"
"2968",1,4,9500,1,1,138,1,133,1,0,0,0,0,8,0,8,0,9.4,"Enrolled"
"2969",1,NA,8014,0,NA,100,NA,NA,0,0,0,0,0,6,4,6,6,7.6,"Graduate"
"2970",NA,1,9670,1,1,130,1,159,0,0,0,0,1,6,5,6,5,12.4,"Graduate"
"2971",1,NA,9238,NA,1,NA,1,120.6,NA,0,0,0,0,10,10,7,NA,16.2,"Graduate"
"2972",1,1,9991,0,3,120,1,134,0,0,0,0,0,5,1,NA,2,16.2,"Dropout"
"2973",NA,1,9085,NA,1,NA,1,139.4,0,0,0,0,0,5,NA,5,NA,7.6,"Enrolled"
"2974",1,6,9147,1,1,128,1,116.5,1,0,0,0,0,5,4,5,3,7.6,"Graduate"
"2975",1,NA,171,1,1,124,1,113.9,NA,1,0,0,0,0,0,0,0,NA,"Dropout"
"2976",5,1,9991,0,3,130,1,130,0,0,NA,0,0,10,10,10,10,16.2,"Graduate"
"2977",1,2,9254,1,1,132,1,NA,1,0,0,0,NA,6,6,6,6,8.9,"Graduate"
