"Marital.status","Application.order","Course","Daytime.evening.attendance","Previous.qualification","Previous.qualification..grade.","Nacionality","Admission.grade","Displaced","Educational.special.needs","Debtor","Gender","Scholarship.holder","Curricular.units.1st.sem..enrolled.","Curricular.units.1st.sem..approved.","Curricular.units.2nd.sem..enrolled.","Curricular.units.2nd.sem..approved.","Unemployment.rate","Target"
1,1,9238,NA,1,152,1,132.1,1,0,0,0,0,6,2,6,1,9.4,"Dropout"
2,1,9085,1,NA,160,1,160,0,0,0,0,NA,5,NA,5,5,9.4,"Graduate"
1,1,9085,1,1,134,1,NA,1,0,0,0,0,5,5,5,5,NA,"Graduate"
1,1,NA,1,1,128,1,124.2,1,0,0,0,NA,6,5,6,6,15.5,"Dropout"
1,4,NA,1,NA,125,1,115.6,1,0,0,0,0,6,6,6,4,9.4,"Graduate"
2,NA,9991,NA,1,130,1,128.2,NA,0,0,0,0,8,NA,7,2,9.4,"Dropout"
NA,2,NA,1,1,138,1,NA,1,0,0,0,NA,7,6,8,8,13.9,"Graduate"
1,2,NA,NA,NA,121,NA,123.1,1,0,0,1,0,6,4,6,4,9.4,"Graduate"
1,1,9130,1,1,134,41,125.6,1,0,0,0,0,5,5,5,5,12.7,"Graduate"
1,1,9991,0,1,130,1,115,0,0,0,1,0,5,0,5,NA,16.2,"Dropout"
1,4,9119,1,1,126,1,123.6,1,NA,0,1,0,NA,5,5,3,8.9,"Dropout"
1,1,9130,1,1,148,1,141.7,0,0,0,1,0,6,5,6,4,8.9,"Dropout"
1,1,9853,1,1,160,NA,NA,1,NA,0,0,1,6,5,6,0,9.4,"Dropout"
1,1,9254,1,1,118,1,118,0,0,0,0,1,6,5,6,5,12.4,"Graduate"
1,NA,9853,NA,1,150,1,142,NA,NA,0,0,1,6,6,6,5,10.8,"Dropout"
1,1,9238,1,NA,140,1,143.4,0,0,0,0,1,6,6,NA,6,13.9,"Graduate"
1,1,9070,1,1,100,1,115.9,0,NA,0,0,0,10,9,11,10,9.4,"Enrolled"
1,1,9070,1,1,110,NA,105.1,1,0,0,0,1,6,6,6,6,12.4,"Graduate"
1,1,8014,0,42,140,1,138,1,0,1,0,1,13,11,NA,10,8.9,"Graduate"
1,1,9991,NA,1,133.1,41,114.7,0,0,0,0,0,2,2,1,1,10.8,"Dropout"
1,4,9773,1,NA,140,22,NA,1,NA,0,0,0,6,6,6,6,12.7,"Graduate"
1,1,9991,0,1,110,1,134.3,0,NA,0,1,0,5,0,NA,1,10.8,"Dropout"
1,NA,9500,1,1,148,1,137.5,0,0,NA,NA,0,7,7,8,8,16.2,"Graduate"
1,1,9500,1,1,137,1,NA,0,0,0,1,0,7,7,NA,7,7.6,"Enrolled"
1,1,9147,1,1,120,1,111.3,0,0,0,1,NA,5,4,5,4,15.5,"Enrolled"
1,9,9991,0,1,120,1,144.8,NA,0,0,1,0,5,4,5,5,10.8,"Enrolled"
1,1,9991,0,1,130,1,152.1,0,0,0,1,NA,5,2,NA,1,11.1,"Dropout"
1,1,9254,1,1,132,1,126.1,0,0,0,1,0,6,4,6,0,7.6,"Dropout"
1,1,9500,1,1,130,1,136,1,0,0,1,0,NA,8,8,NA,9.4,"Graduate"
1,4,9500,1,1,128,1,124.3,1,0,0,1,0,8,7,NA,7,10.8,"Graduate"
1,1,9670,1,1,132,1,129.9,1,NA,0,1,0,6,6,6,4,12.4,"Enrolled"
1,2,9556,1,1,133.1,1,136.1,0,0,0,1,0,7,2,5,NA,12.4,"Dropout"
1,2,9254,1,1,NA,1,115.1,1,0,0,1,0,6,3,6,0,9.4,"Dropout"
1,2,171,1,1,145,1,143.6,1,0,NA,1,0,0,0,0,0,12.4,"Graduate"
1,1,9147,1,1,127,1,115.8,1,0,0,1,0,5,5,5,5,11.1,"Graduate"
1,2,171,1,1,135,1,149,1,0,0,NA,0,17,17,17,17,NA,"Graduate"
2,1,9119,1,19,133.1,1,100,0,0,NA,1,0,5,0,5,NA,16.2,"Dropout"
1,1,9773,1,1,125,1,133.4,1,0,0,1,1,6,6,NA,6,13.9,"Graduate"
1,5,NA,1,1,127,1,122.8,0,0,NA,1,0,6,3,6,0,10.8,"Dropout"
1,1,9991,0,NA,133.1,1,151.2,0,0,NA,1,0,5,4,5,3,12.4,"Dropout"
1,1,9003,1,1,150,1,137,0,0,NA,1,0,6,5,6,5,15.5,"Graduate"
1,1,171,1,1,133.1,1,118,NA,0,0,1,0,0,0,0,0,11.1,"Dropout"
1,1,9070,1,1,NA,1,126.4,0,0,0,1,0,NA,7,NA,7,NA,"Enrolled"
1,1,NA,1,39,130,1,130,0,0,1,1,0,6,4,6,2,16.2,"Dropout"
1,1,8014,0,12,133.1,1,112.5,0,0,0,1,0,NA,NA,11,2,16.2,"Dropout"
1,1,9500,1,1,125,1,118.3,0,0,0,1,0,8,5,8,NA,10.8,"Dropout"
1,1,9500,NA,1,127,1,121.4,0,0,0,1,0,7,5,8,8,12.4,"Enrolled"
1,1,9003,1,3,140,1,140,0,0,0,NA,0,6,5,6,1,NA,"Dropout"
NA,1,9670,1,1,110,1,109,0,0,0,1,1,6,6,6,NA,15.5,"Graduate"
2,2,9147,NA,NA,133.1,1,110,0,0,NA,1,0,5,0,NA,0,9.4,"Dropout"
1,5,9500,1,NA,124,1,119.8,0,0,0,1,0,8,NA,8,7,10.8,"Graduate"
1,1,9500,1,1,NA,1,130,0,0,0,1,0,8,6,8,6,NA,"Graduate"
1,1,NA,1,1,155,1,167.3,1,0,0,1,0,0,0,0,0,13.9,"Graduate"
1,NA,NA,1,1,NA,1,NA,1,0,0,1,1,6,6,6,6,7.6,"Enrolled"
1,1,171,1,1,133.1,1,136,1,NA,0,1,0,NA,0,0,0,12.7,"Dropout"
1,1,NA,1,1,NA,1,124,0,0,0,1,NA,6,6,6,5,11.1,"Dropout"
2,1,9991,0,1,NA,1,132.9,0,0,0,1,0,5,4,5,4,13.9,"Dropout"
NA,1,9773,NA,38,100,1,154,1,0,0,1,0,6,5,6,6,9.4,"Graduate"
1,1,9500,1,1,NA,1,NA,0,0,0,1,0,7,4,7,4,16.2,"Dropout"
1,1,9991,0,1,120,1,96,1,0,0,1,0,5,0,5,0,8.9,"Dropout"
2,1,NA,0,1,120,1,168.2,0,0,0,1,0,NA,5,5,5,12.4,"Graduate"
2,1,9773,1,1,110,NA,140,0,0,1,1,0,NA,2,6,4,10.8,"Dropout"
NA,NA,NA,1,NA,144,1,137.4,1,0,NA,1,0,6,6,6,6,10.8,"Graduate"
2,1,9991,0,19,133.1,1,150,0,0,0,1,NA,5,2,5,NA,15.5,"Dropout"
2,1,9500,1,19,NA,1,100.5,1,0,0,1,0,8,7,8,7,10.8,"Enrolled"
1,1,8014,0,1,133.1,1,148.5,0,NA,0,1,0,6,4,5,0,11.1,"Dropout"
1,NA,9119,1,1,138,1,123.3,1,0,1,1,0,5,NA,5,5,12.4,"Enrolled"
2,NA,9991,0,NA,120,1,138.7,NA,0,0,1,0,5,5,5,5,10.8,"Graduate"
1,2,9254,1,1,120,1,NA,NA,0,NA,1,0,6,3,6,NA,15.5,"Dropout"
2,1,9991,0,1,160,1,114.3,0,0,0,1,0,5,3,5,4,7.6,"Enrolled"
1,1,9670,1,NA,134,NA,NA,1,0,0,1,1,NA,4,6,6,10.8,"Graduate"
1,NA,9254,1,1,NA,1,97,0,0,0,1,0,6,6,6,4,10.8,"Enrolled"
2,1,9556,1,NA,110,1,140,0,0,0,1,NA,7,0,8,2,16.2,"Dropout"
1,1,9991,NA,1,NA,1,124,NA,0,0,1,0,5,5,5,5,9.4,"Graduate"
NA,1,9003,1,39,140,1,140,NA,0,1,1,0,6,NA,6,0,8.9,"Enrolled"
1,1,9991,0,1,150,NA,127,0,0,0,1,0,5,5,5,NA,8.9,"Graduate"
4,1,9500,1,19,100,1,110,0,0,0,1,0,14,12,14,12,7.6,"Graduate"
2,1,9500,1,19,133.1,1,170,0,NA,0,1,0,7,6,8,0,16.2,"Dropout"
1,1,9991,NA,3,NA,1,120,0,0,1,1,0,5,NA,5,1,11.1,"Dropout"
1,1,9085,1,1,133.1,1,130,0,0,0,1,NA,5,3,5,3,7.6,"Graduate"
NA,1,9003,1,3,130,1,130,0,0,0,1,0,6,0,6,0,16.2,"Dropout"
1,2,9119,1,1,126,1,122.5,1,NA,0,1,NA,5,5,5,3,8.9,"Enrolled"
1,1,9147,1,1,130,1,115.7,0,0,0,1,0,5,5,5,3,8.9,"Enrolled"
1,1,9119,1,1,140,1,120,0,0,1,1,0,NA,0,5,0,12.7,"Dropout"
NA,1,9119,1,1,140,1,166,1,0,1,1,NA,5,0,5,0,9.4,"Enrolled"
NA,1,9773,1,NA,145,1,132.8,1,0,0,1,0,6,2,6,0,10.8,"Dropout"
1,1,9147,1,1,133.1,1,100,0,0,0,1,0,5,4,5,2,16.2,"Dropout"
1,1,9147,1,1,127,1,121.8,0,0,0,1,0,5,5,5,4,16.2,"Graduate"
1,4,9147,1,1,114,1,109.5,1,0,0,1,1,5,5,5,4,8.9,"Graduate"
1,1,9003,1,1,140,1,138.3,0,0,0,1,0,NA,6,NA,6,12.4,"Graduate"
1,2,9773,1,1,140,1,NA,0,0,0,1,1,6,6,6,6,16.2,"Graduate"
1,1,9500,1,1,120,1,125.3,0,NA,1,1,0,7,4,7,NA,12.4,"Enrolled"
NA,1,9254,1,NA,133.1,1,101.5,0,0,1,1,0,6,0,6,0,15.5,"Dropout"
1,1,9670,1,NA,115,1,109.1,0,0,NA,1,0,6,NA,6,4,NA,"Enrolled"
1,1,9070,1,39,123.9,1,123.9,0,0,0,NA,0,7,5,9,8,16.2,"Dropout"
1,1,9500,1,1,157,1,NA,0,0,0,1,0,8,NA,8,7,12.7,"Graduate"
1,1,171,1,1,127,1,126.3,NA,0,1,1,0,0,0,NA,0,16.2,"Dropout"
2,1,9003,1,1,120,1,113.3,NA,0,0,1,0,6,1,6,NA,12.4,"Dropout"
1,1,9119,NA,1,130,1,119.9,1,0,1,1,0,5,0,5,NA,9.4,"Dropout"
1,NA,9003,1,39,140,1,140,NA,0,0,1,0,6,3,6,4,15.5,"Dropout"
1,1,9670,1,1,109,1,NA,0,0,0,1,0,5,0,5,0,7.6,"Enrolled"
NA,2,9147,NA,1,143,1,100,1,0,0,1,0,5,3,5,1,9.4,"Dropout"
1,NA,9130,1,1,125,1,132.4,0,0,0,NA,0,5,4,5,5,7.6,"Graduate"
1,NA,9147,1,1,136,1,137.1,0,0,0,1,0,NA,0,5,0,12.7,"Dropout"
1,3,9070,1,NA,157,1,138.1,1,0,0,0,0,6,6,6,6,10.8,"Graduate"
4,1,9556,1,NA,160,1,130,0,0,NA,0,0,7,7,8,7,12.7,"Enrolled"
1,1,9254,1,1,116,1,109.7,1,NA,0,0,0,6,NA,6,6,11.1,"Graduate"
1,1,NA,0,1,113,1,128.2,0,0,0,0,0,6,0,6,0,9.4,"Dropout"
1,2,9147,1,1,130,1,117.8,0,NA,1,0,1,5,2,NA,0,NA,"Dropout"
1,1,9130,1,NA,150,1,150,1,0,0,0,0,6,NA,NA,5,13.9,"Graduate"
1,1,9085,1,1,110,1,160,1,0,NA,0,0,6,6,6,6,13.9,"Dropout"
1,5,9500,1,1,101,1,NA,1,0,0,0,1,7,5,8,NA,11.1,"Graduate"
NA,2,NA,1,1,NA,1,112.8,0,0,0,NA,1,7,0,8,0,10.8,"Enrolled"
1,1,9670,1,1,133.1,41,100,0,0,0,0,0,7,7,6,6,11.1,"Graduate"
1,1,9500,1,1,138,1,132.5,1,0,0,0,0,8,7,8,7,10.8,"Graduate"
1,NA,9085,1,1,138,1,123.3,1,0,0,0,1,6,6,6,6,12.4,"Graduate"
1,2,9085,1,1,141,NA,128.9,1,0,NA,0,1,6,6,6,6,NA,"Graduate"
NA,2,9147,1,1,129,1,128.3,1,0,NA,0,0,5,3,5,NA,12.7,"Enrolled"
1,1,9085,1,1,127,1,100,0,0,0,0,0,6,NA,6,3,13.9,"Enrolled"
1,NA,9147,1,1,133,1,120.1,1,0,0,0,1,NA,2,5,2,13.9,"Dropout"
1,1,9500,1,1,100,1,160,1,0,0,0,1,8,6,8,6,10.8,"Graduate"
1,1,9130,1,1,138,1,123,1,0,0,0,0,5,1,5,2,12.7,"Enrolled"
1,1,9085,1,39,150,1,150,1,NA,0,0,0,6,5,6,6,16.2,"Graduate"
1,2,9500,NA,1,129,1,124,1,NA,0,NA,1,8,7,8,7,10.8,"Graduate"
1,1,9085,1,1,130,1,120,0,0,0,0,0,6,6,6,5,11.1,"Enrolled"
1,1,9130,1,1,133,1,120.4,1,NA,0,0,0,5,4,NA,5,9.4,"Graduate"
1,1,9238,1,1,133,1,131.6,0,0,0,0,0,6,6,NA,6,11.1,"Graduate"
1,1,9238,1,1,107,1,104.2,1,0,NA,0,0,NA,6,6,6,11.1,"Graduate"
1,1,NA,1,1,131,1,122,1,0,0,0,0,8,7,8,7,12.7,"Enrolled"
1,2,9238,1,NA,118,1,NA,1,NA,0,0,0,NA,2,NA,3,12.7,"Enrolled"
1,4,9773,NA,1,136,1,121.7,1,0,0,0,NA,6,5,6,NA,12.4,"Graduate"
1,1,9500,1,1,125,1,126,1,NA,1,0,0,7,NA,7,6,7.6,"Graduate"
1,4,9500,NA,1,137,1,128.4,1,0,0,0,1,7,7,8,8,13.9,"Graduate"
1,1,9130,1,NA,144,1,134.9,1,0,NA,0,0,6,6,NA,4,15.5,"Dropout"
1,2,NA,1,1,146,NA,NA,NA,0,0,0,0,5,NA,NA,NA,13.9,"Graduate"
NA,4,NA,1,1,145,1,145,1,0,0,0,1,5,NA,5,5,10.8,"Graduate"
1,NA,NA,1,NA,126,NA,132,1,0,0,NA,NA,6,6,6,NA,10.8,"Graduate"
1,1,8014,0,NA,141,1,136.1,0,0,0,0,0,6,NA,6,6,7.6,"Graduate"
1,1,9238,1,1,141,1,138.9,0,0,0,0,0,6,6,6,6,NA,"Graduate"
1,1,9238,1,1,NA,1,102,1,0,0,0,1,6,6,6,6,11.1,"Graduate"
1,1,9254,1,NA,NA,1,123,0,0,NA,0,1,6,6,6,5,13.9,"Dropout"
NA,NA,9853,1,1,127,1,137.5,1,0,0,0,0,6,6,NA,6,7.6,"Graduate"
1,1,9500,NA,1,106,1,102.2,1,0,1,1,0,NA,7,8,6,11.1,"Enrolled"
NA,1,9003,1,1,130,NA,105.3,0,0,0,1,0,6,0,6,0,16.2,"Dropout"
2,1,9991,0,1,110,1,130,0,0,0,1,0,4,0,5,0,12.7,"Dropout"
2,1,9991,0,1,150,1,122.5,0,0,0,1,0,5,4,5,5,7.6,"Dropout"
1,1,9119,1,1,160,1,112,0,NA,0,1,0,5,0,5,0,9.4,"Dropout"
1,NA,9670,1,12,NA,1,110,0,0,0,1,1,6,6,6,6,15.5,"Graduate"
2,1,8014,0,19,133.1,1,149.5,0,0,NA,1,0,6,0,NA,0,12.4,"Dropout"
1,NA,9991,0,1,120,1,141,0,0,0,1,NA,10,10,NA,NA,10.8,"Graduate"
1,1,9991,0,40,130,1,130,0,0,0,1,0,10,10,10,5,8.9,"Dropout"
1,1,9238,1,40,130,1,130,0,0,0,1,0,16,NA,11,9,15.5,"Graduate"
1,2,9147,NA,NA,120,1,104,NA,NA,NA,1,0,5,NA,NA,1,10.8,"Dropout"
1,1,9085,1,39,110,1,110,0,0,0,1,0,6,0,6,0,13.9,"Dropout"
1,NA,9003,1,NA,120,1,120,0,0,0,1,0,6,0,6,0,15.5,"Enrolled"
1,1,9003,1,39,130,1,130,0,0,0,1,0,6,4,6,4,12.4,"Enrolled"
1,1,9500,1,4,150,1,127,1,0,0,1,0,7,6,8,7,11.1,"Dropout"
1,1,8014,NA,1,120,1,100,0,0,0,NA,0,9,8,NA,NA,12.7,"Enrolled"
1,1,8014,0,19,100,1,111,1,0,0,0,1,6,3,6,3,7.6,"Enrolled"
1,1,8014,0,3,133.1,1,130,0,NA,0,0,0,11,NA,7,7,NA,"Graduate"
1,1,9991,0,1,130,NA,NA,0,0,0,0,0,5,3,NA,3,NA,"Enrolled"
1,4,9500,1,1,145,1,127.5,1,0,0,0,0,8,8,NA,8,9.4,"Graduate"
1,1,9500,NA,3,130,1,130,NA,0,0,0,0,8,7,8,7,12.7,"Graduate"
6,3,NA,0,1,115,NA,115,0,0,0,0,0,5,0,5,0,10.8,"Dropout"
1,1,9147,1,1,124,1,126.8,1,0,0,0,0,5,5,5,5,15.5,"Graduate"
1,NA,9500,1,1,124,1,NA,1,0,0,0,1,NA,0,7,NA,15.5,"Dropout"
1,6,9556,1,1,134,1,128.5,1,0,0,0,1,7,7,8,8,12.7,"Graduate"
1,4,9500,1,1,NA,1,127.5,1,0,0,NA,0,8,8,NA,8,9.4,"Graduate"
NA,1,9500,NA,1,124,1,117.5,1,0,0,1,0,8,5,8,5,9.4,"Enrolled"
1,3,9500,1,1,136,1,148.8,1,0,0,0,NA,8,8,8,8,9.4,"Graduate"
1,4,9500,NA,1,126,1,NA,0,NA,0,0,1,7,5,7,7,12.4,"Enrolled"
1,4,9500,1,1,NA,NA,127.3,1,0,0,0,0,NA,7,8,7,NA,"Graduate"
1,2,171,1,1,141,1,136.1,1,0,0,0,1,0,0,0,0,12.7,"Enrolled"
1,2,9670,1,1,129,1,122.4,1,0,0,0,0,5,4,NA,5,12.7,"Enrolled"
1,0,9003,1,3,130,1,130,1,0,0,NA,0,17,17,12,12,15.5,"Graduate"
1,2,9238,1,1,136,1,121.7,1,0,NA,0,NA,NA,5,6,5,13.9,"Graduate"
1,3,9500,1,1,137,1,122.7,1,0,0,0,1,7,7,8,8,NA,"Graduate"
1,1,9853,1,1,NA,1,129.2,1,0,NA,0,0,6,3,6,1,10.8,"Dropout"
1,1,9773,1,1,119,1,NA,1,0,0,0,0,6,3,6,2,16.2,"Enrolled"
1,1,9238,1,1,132,1,129.9,1,0,0,0,0,6,5,6,6,10.8,"Enrolled"
1,1,9070,1,1,152,1,136.3,0,0,0,0,1,6,NA,NA,6,13.9,"Graduate"
NA,1,8014,0,1,125,1,114.9,0,0,NA,0,0,11,11,7,NA,9.4,"Graduate"
1,1,9773,1,9,133.1,1,102,1,0,0,1,0,6,3,NA,1,7.6,"Dropout"
1,NA,9670,1,1,NA,1,111.3,1,0,NA,1,0,5,NA,5,4,9.4,"Enrolled"
1,1,9670,1,1,148,1,130.9,0,0,1,1,NA,6,0,6,NA,10.8,"Dropout"
1,1,171,1,1,133.1,1,100,0,0,1,1,NA,0,0,0,0,15.5,"Dropout"
1,1,9147,1,1,115,1,112.9,1,0,0,1,0,5,NA,5,NA,9.4,"Dropout"
1,1,9085,1,1,120,1,112.7,NA,0,NA,1,0,6,6,6,6,11.1,"Graduate"
4,1,8014,NA,1,133.1,1,143,0,0,0,1,0,9,8,7,7,12.7,"Graduate"
1,1,171,1,1,NA,1,155.1,1,0,1,1,NA,NA,0,0,0,12.7,"Graduate"
NA,1,NA,NA,1,130,1,127.6,0,0,0,1,NA,5,0,5,0,7.6,"Enrolled"
2,1,9500,NA,38,133.1,1,NA,0,0,0,1,0,7,7,8,8,13.9,"Graduate"
1,1,9500,1,1,137,1,141,0,0,0,1,0,7,0,NA,0,12.4,"Dropout"
1,NA,9670,1,1,123,1,120.6,1,0,0,1,NA,6,6,6,5,8.9,"Graduate"
1,1,9500,1,1,150,1,110,1,0,0,1,1,NA,14,14,14,9.4,"Graduate"
1,1,9119,1,1,120,1,108.6,0,0,0,1,0,NA,5,NA,3,15.5,"Dropout"
1,1,NA,1,1,145,1,134.9,1,0,0,0,0,6,6,6,6,12.4,"Graduate"
1,1,9130,1,39,120,1,120,1,0,NA,0,0,6,0,6,0,12.4,"Dropout"
1,1,9773,1,1,142,1,141.3,NA,0,0,0,1,6,6,6,6,13.9,"Graduate"
1,NA,9085,1,1,147,1,135.6,1,NA,0,0,0,6,6,6,6,13.9,"Graduate"
1,1,9238,1,1,125,1,121.5,1,0,0,0,1,6,6,6,6,12.4,"Graduate"
1,4,9500,1,1,126,1,125,1,0,0,0,0,7,6,8,6,12.4,"Graduate"
1,2,9773,1,1,NA,NA,119.1,1,0,0,0,1,6,NA,6,6,9.4,"Graduate"
NA,1,9670,1,1,122,1,126.6,1,0,0,0,0,6,6,6,6,11.1,"Enrolled"
1,1,9773,1,1,123,1,116.7,0,0,0,0,1,6,6,NA,6,12.4,"Graduate"
1,3,9500,1,1,126,1,120.1,1,0,0,0,0,7,4,NA,6,12.4,"Enrolled"
1,1,9853,1,1,128,1,124.9,0,0,0,0,1,6,6,6,6,12.7,"Graduate"
1,1,9500,1,1,100,1,114,1,0,1,0,0,7,5,7,5,7.6,"Dropout"
1,NA,9500,NA,1,140,1,131.1,NA,NA,NA,0,0,7,7,8,8,11.1,"Graduate"
1,1,9238,1,1,145,1,129.3,0,0,1,0,1,6,3,6,NA,10.8,"Graduate"
1,1,171,1,1,143,1,129.7,1,0,0,0,0,0,0,NA,0,13.9,"Graduate"
1,1,9238,1,1,132,1,120.8,NA,0,0,0,1,6,5,NA,6,15.5,"Graduate"
1,1,9500,NA,1,130,1,135,0,0,0,0,0,NA,6,7,6,7.6,"Graduate"
NA,1,9147,1,NA,NA,NA,117.8,0,0,0,0,1,5,4,5,4,10.8,"Enrolled"
2,NA,NA,0,3,NA,1,130,0,0,0,0,0,10,9,7,7,7.6,"Graduate"
1,1,9773,1,1,127,1,117.6,1,0,0,0,0,6,0,6,3,16.2,"Enrolled"
1,6,NA,1,1,144,1,130.8,1,0,0,0,0,8,7,8,7,12.7,"Graduate"
1,5,9085,1,NA,121,1,111.9,1,0,0,0,0,5,0,5,NA,12.7,"Dropout"
1,NA,9238,1,1,150,1,145.9,NA,0,0,0,1,6,6,6,6,13.9,"Graduate"
NA,1,9670,1,1,115,1,109.1,1,NA,0,NA,1,6,6,6,5,12.4,"Enrolled"
1,NA,9500,1,1,125,1,120.3,1,0,0,0,0,7,NA,7,5,NA,"Enrolled"
1,1,9130,1,1,117,1,113.5,1,0,0,NA,0,6,6,6,4,8.9,"Dropout"
1,2,9670,1,1,121,1,135.4,1,0,0,0,1,6,6,6,5,8.9,"Graduate"
2,1,9991,0,1,140,1,130.2,0,0,0,0,1,5,4,5,2,16.2,"Graduate"
1,2,9070,1,1,129,NA,136.4,1,0,0,0,0,6,6,6,6,7.6,"Enrolled"
1,1,171,1,1,130,NA,126.9,1,0,0,0,0,0,0,NA,0,12.7,"Dropout"
1,5,9147,1,1,NA,1,119.8,1,0,0,0,0,5,5,5,4,NA,"Graduate"
1,3,9147,1,1,137,1,124.4,1,NA,0,0,0,5,5,5,4,11.1,"Enrolled"
2,1,9003,1,1,150,1,120,0,0,1,0,0,6,6,6,NA,11.1,"Enrolled"
1,NA,NA,1,1,117,NA,111.8,0,0,0,0,0,5,NA,5,2,7.6,"Enrolled"
1,1,9085,NA,1,133.1,1,130,1,0,0,0,0,6,6,6,5,13.9,"Graduate"
2,NA,9147,1,NA,130,1,138,0,0,0,0,0,15,12,13,11,7.6,"Graduate"
NA,1,9991,0,1,110,1,114.6,1,0,NA,0,0,5,0,5,0,7.6,"Dropout"
2,NA,9147,NA,1,140,1,108,0,0,0,0,0,5,3,5,5,9.4,"Enrolled"
1,1,9991,0,NA,140,1,140,0,0,0,0,0,NA,0,5,0,15.5,"Dropout"
1,2,NA,1,1,148,1,NA,1,0,0,0,0,6,6,6,6,8.9,"Graduate"
1,NA,9085,1,1,130,1,110,NA,0,0,0,1,NA,3,6,2,11.1,"Enrolled"
2,1,9003,1,1,140,NA,104.8,0,0,0,0,0,19,19,13,NA,15.5,"Graduate"
2,1,9070,1,1,160,1,126.5,0,0,0,0,NA,6,6,6,5,13.9,"Graduate"
4,1,NA,0,1,130,1,118.1,0,0,1,0,0,5,0,5,0,12.7,"Dropout"
2,1,9991,0,1,120,1,119.9,0,0,0,0,0,5,2,5,3,NA,"Enrolled"
NA,1,9003,1,39,NA,1,160,1,0,0,0,0,6,NA,6,6,12.4,"Graduate"
NA,2,9556,1,12,133.1,1,100.5,0,NA,0,NA,0,3,NA,2,0,11.1,"Dropout"
2,1,NA,1,NA,133.1,1,110,0,0,0,0,0,5,0,NA,0,15.5,"Dropout"
2,1,9147,1,1,100,NA,NA,1,0,0,0,0,15,NA,13,10,15.5,"Dropout"
1,1,NA,1,39,140,1,140,1,0,0,0,0,6,4,6,5,13.9,"Graduate"
1,2,9773,1,1,109,1,109,1,0,0,0,0,NA,0,6,0,8.9,"Dropout"
1,3,NA,1,NA,130,1,120.9,1,NA,1,0,0,6,6,6,6,8.9,"Graduate"
1,1,9003,1,42,NA,1,125.8,0,0,1,NA,0,13,11,11,11,8.9,"Graduate"
1,3,9070,1,1,164,1,161.2,1,NA,0,0,0,6,6,6,6,13.9,"Graduate"
1,1,9500,1,1,125,1,122,1,0,1,0,0,7,0,8,NA,11.1,"Dropout"
1,1,9500,1,1,137,1,127.9,1,0,0,0,1,7,5,7,7,11.1,"Dropout"
1,1,9773,1,1,133,1,135.8,1,0,0,0,0,6,6,6,6,11.1,"Graduate"
1,1,171,1,1,163,1,149.7,1,0,0,0,1,0,0,0,0,13.9,"Dropout"
1,2,9670,1,1,160,1,137.3,1,0,0,0,0,NA,5,6,5,12.7,"Graduate"
4,1,8014,0,12,133.1,1,106,NA,0,0,0,0,6,NA,6,4,7.6,"Enrolled"
4,1,9238,1,1,120,1,110,0,0,1,0,0,6,4,6,4,13.9,"Graduate"
1,1,9085,1,NA,140,1,146.4,0,0,0,0,0,NA,5,NA,5,7.6,"Graduate"
2,1,8014,0,1,140,1,121,0,0,0,0,0,6,6,6,6,10.8,"Graduate"
1,1,9853,1,1,140,1,NA,0,0,NA,0,0,21,NA,19,19,12.4,"Graduate"
1,NA,9773,1,1,115,1,NA,1,0,0,NA,1,6,5,NA,NA,7.6,"Dropout"
NA,1,9147,1,1,140,1,NA,0,0,0,NA,0,5,5,5,5,7.6,"Graduate"
NA,1,8014,0,19,133.1,1,123.5,0,0,0,NA,0,1,0,6,0,10.8,"Dropout"
1,1,9003,NA,19,133.1,1,100,NA,0,0,0,0,6,6,6,4,13.9,"Graduate"
2,1,NA,1,1,110,1,NA,0,0,0,0,0,5,4,5,5,9.4,"Enrolled"
2,1,9991,0,19,133.1,NA,150.3,NA,0,0,0,NA,5,5,5,5,NA,"Graduate"
1,1,171,1,3,116,1,NA,0,0,0,0,0,17,17,17,17,11.1,"Graduate"
2,1,9500,1,NA,110,1,114.3,0,0,0,0,0,7,0,NA,0,10.8,"Dropout"
NA,1,9991,0,1,140,1,117.3,0,0,0,0,0,10,6,10,9,7.6,"Enrolled"
5,1,9254,1,2,120,1,120,0,0,0,0,0,15,13,15,13,10.8,"Graduate"
2,1,9991,0,12,133.1,1,110.7,1,0,0,0,0,5,0,5,0,7.6,"Dropout"
1,1,9147,1,NA,160,1,118,0,NA,NA,0,0,15,15,13,12,8.9,"Enrolled"
1,1,9556,1,1,133.1,NA,169.2,0,0,1,0,0,7,0,5,0,12.4,"Dropout"
1,1,8014,0,1,120,1,106.8,0,0,0,0,NA,6,5,NA,4,NA,"Enrolled"
2,1,9853,1,1,133.1,1,100,NA,0,0,0,0,12,11,13,8,12.7,"Dropout"
NA,1,8014,0,NA,133.1,1,144.5,0,0,0,0,0,6,NA,6,3,NA,"Dropout"
4,1,8014,0,19,133.1,1,134.5,0,0,0,0,1,6,5,6,4,12.4,"Graduate"
1,1,9238,1,1,122,NA,114.3,NA,0,0,0,0,10,8,7,5,9.4,"Enrolled"
2,1,9991,0,1,133.1,1,113.4,0,0,0,0,0,5,1,5,2,12.4,"Dropout"
2,1,8014,0,1,140,1,128,0,0,0,0,NA,6,6,6,6,8.9,"Graduate"
1,1,9003,1,NA,120,1,120,0,0,0,0,0,13,13,12,12,15.5,"Graduate"
